neutrino	antineutrino	N:N	anti-
gay	antigay	ADJ:ADJ	anti-
Tânger	tangerina	N:N	-ina
Filipe	filipino	N:ADJ	-ino
quark	antiquark	N:N	anti-
território	territorial	N:ADJ	-al
zodíaco	zodiacal	N:ADJ	-al
perigo	perigoso	N:ADJ	-oso
clerical	anticlerical	ADJ:ADJ	anti-
lateral	bilateral	ADJ:ADJ	bi-
vagar	devagar	N:ADV	de-
corar	coração	V:N	-ção
viral	antiviral	ADJ:ADJ	anti-
normal	paranormal	ADJ:ADJ	para-
cauda	caudal	N:ADJ	-al
base	básico	N:ADJ	-ico
revestir	revestimento	V:N	-mento
patriota	compatriota	ADJ:N	com-
seguir	seguidor	V:N	-dor
manifestar	manifestante	V:N	-ante
vender	vendedor	V:N	-dor
católico	catolicismo	ADJ:N	-ismo
comunicar	comunicado	V:ADJ	-ado
trâmite	tramitar	N:V	-ar
presença	presenciar	N:V	-ar
captura	capturar	N:V	-ar
relação	relacionar	N:V	-ar
terror	terrorismo	N:N	-ismo
soldo	soldado	N:N	-ado
vista	entrevista	N:N	entre-
tocar	tocador	V:N	-dor
comer	comedor	N:N	-dor
voto	votar	N:V	-ar
atacar	atacante	V:ADJ	-ante
candidato	candidatura	N:N	-ura
oficial	oficializar	ADJ:V	-izar
absoluto	absolutismo	ADJ:N	-ismo
central	centralismo	ADJ:N	-ismo
comandar	comandante	V:N	-ante
social	socialista	ADJ:N	-ista
compensar	recompensa	V:N	re-
líder	liderar	N:V	-ar
aparecer	desaparecer	V:V	des-
negociar	negociador	V:ADJ	-dor
programa	programar	N:V	-ar
seguir	conseguir	V:V	con-
plano	planear	ADJ:V	-ear
legal	legalizar	ADJ:V	-izar
estação	estacionar	N:V	-ar
mercado	supermercado	N:N	super-
alto	altura	N:N	-ura
documento	documental	N:ADJ	-al
causa	causar	N:V	-ar
marca	marcar	N:V	-ar
particular	particularmente	ADJ:ADV	-mente
alto	altamente	ADJ:ADV	-mente
deliberado	deliberadamente	V:ADV	-mente
carro	carril	N:N	-il
analfabeto	analfabetismo	ADJ:N	-ismo
traduzir	tradução	V:N	-ção
tirar	retirar	V:V	re-
favor	favorecer	N:V	-ecer
imperial	imperialismo	ADJ:N	-ismo
tribuo	distribuir	V:V	dis-
benefício	beneficiar	N:V	-ar
chato	chatear	ADJ:V	-ear
vós	vosear	N:V	-ear
bastar	bastante	V:ADV	-ante
berço	berçário	N:N	-ário
cansar	descansar	V:V	des-
viajar	viajante	V:N	-ante
pente	pentelho	N:N	-elho
canção	cancioneiro	N:N	-eiro
feitor	feitoria	N:N	-ia
alquila	alquilar	N:V	-ar
alquilé	alquilar	N:V	-ar
Dinamarca	dinamarquês	N:N	-ês
visor	supervisor	N:N	super-
destro	destreza	N:N	-eza
chapa	chapar	N:V	-ar
afortunado	afortunadamente	ADJ:ADV	-mente
congelar	descongelar	V:V	des-
optar	cooptar	V:V	co-
color	unicolor	ADJ:ADJ	uni-
vagabundo	vagabundear	ADJ:V	-ear
vago	vagamente	ADJ:ADV	-mente
vago	vaguear	ADJ:V	-ear
valor	valorar	N:V	-ar
título	titular	N:ADJ	-ar
gozo	gozar	ADJ:V	-ar
cruz	cruzar	N:V	-ar
vândalo	vandalismo	ADJ:N	-ismo
varão	varonil	ADJ:ADJ	-il
nítido	nitidez	ADJ:N	-ez
cano	caneca	N:N	-eca
organizar	organizador	V:N	-dor
marinho	marinheiro	ADJ:N	-eiro
manual	manualmente	ADJ:ADV	-mente
pedra	pedraria	N:N	-aria
picar	picante	V:ADJ	-ante
vascular	cardiovascular	ADJ:ADJ	cardio-
armar	armada	V:N	-ada
intestino	intestinal	N:ADJ	-al
Paulo	paulista	N:ADJ	-ista
cruz	cruzado	N:N	-ado
cruz	cruzeiro	N:U	-eiro
pábulo	pabular	N:V	-ar
Brasil	Brasília	N:N	-ia
trovão	trovoada	N:N	-ada
grande	grandão	ADJ:ADJ	-ão
amor	amoroso	N:ADJ	-oso
normal	normalmente	ADJ:ADV	-mente
azoto	azotar	N:V	-ar
asa	asar	N:V	-ar
campeão	campeonato	N:N	-ato
idrato	carboidrato	N:N	carbo-
piano	pianista	ADJ:N	-ista
fósforo	fosfato	N:N	-ato
dimensional	multidimensional	ADJ:ADJ	multi-
deísmo	pandeísmo	N:N	pan-
teísta	panteísta	N:ADJ	pan-
visual	audiovisual	ADJ:ADJ	audio-
adenoide	adenoidal	ADJ:ADJ	-al
poder	poderoso	N:ADJ	-oso
brinde	brindar	N:V	-ar
natal	neonatal	ADJ:ADJ	neo-
gigante	gigantesco	N:ADJ	-esco
átrio	atrial	N:ADJ	-al
proteína	protease	N:N	-ase
brio	brioso	N:ADJ	-oso
telefonia	telefónico	N:ADJ	-ico
marketing	telemarketing	N:N	tele-
torcer	torcido	V:ADJ	-ido
esperar	esperança	V:N	-ança
porto	aeroporto	N:N	aero-
adrenal	adrenalina	ADJ:N	-ina
negro	negrito	N:N	-ito
poluir	poluição	V:N	-ção
amora	morango	N:N	-ango
Porto	portuense	N:ADJ	-ense
cantar	encantar	V:V	en-
guardar	aguardar	V:V	a-
borra	borrar	N:V	-ar
cuidar	descuidar	V:V	des-
divórcio	divorciar	N:V	-ar
entrevista	entrevistar	N:V	-ar
contrato	contratar	N:V	-ar
mão	manejar	N:V	-ejar
menção	mencionar	N:V	-ar
preciso	precisar	ADJ:V	-ar
volta	voltear	N:V	-ear
natural	naturalismo	ADJ:N	-ismo
activar	desactivar	V:V	des-
montar	desmontar	V:V	des-
regular	regularidade	ADJ:N	-idade
cometer	acometer	V:V	a-
gorja	gorjear	N:V	-ear
granja	granjear	N:V	-ear
guerra	guerrear	N:V	-ear
oriente	orientar	N:V	-ar
pasto	pastar	N:V	-ar
guisa	guisar	N:V	-ar
nível	nivelar	N:V	-ar
obséquio	obsequiar	N:V	-ar
ocasião	ocasionar	N:V	-ar
ornamento	ornamentar	N:V	-ar
óxido	oxidar	N:V	-ar
parlamento	parlamentar	N:ADJ	-ar
paródia	parodiar	N:V	-ar
parcela	parcelar	N:V	-ar
lindar	deslindar	V:V	des-
pirata	piratear	N:V	-ear
torno	tornear	N:V	-ear
teste	testar	V:V	-ar
testo	testar	N:V	-ar
pele	pelar	N:V	-ar
interno	internar	ADJ:V	-ar
legítimo	legitimar	ADJ:V	-ar
violento	violentar	ADJ:V	-ar
venda	vendar	ADJ:V	-ar
anestesia	anestesiar	N:V	-ar
asfalto	asfaltar	N:V	-ar
asfixia	asfixiar	V:V	-ar
tribular	atribular	V:V	a-
bomba	bombear	N:V	-ear
box	boxear	N:V	-ear
armazenar	armazenagem	V:N	-agem
cabriola	cabriolar	N:V	-ar
calibre	calibrar	N:V	-ar
capacidade	capacitar	N:V	-ar
capa	capear	N:V	-ear
casa	casar	N:V	-ar
censura	censurar	N:V	-ar
claro	clarear	ADJ:V	-ear
existir	coexistir	V:V	co-
compacto	compactar	ADJ:V	-ar
condição	condicionar	N:V	-ar
confim	confinar	N:V	-ar
contágio	contagiar	N:V	-ar
contrabando	contrabandear	N:V	-ear
cópia	copiar	N:V	-ar
costa	costear	N:V	-ear
custódia	custodiar	N:V	-ar
origem	originar	N:V	-ar
orquestra	orquestrar	N:V	-ar
pena	penar	N:V	-ar
perfil	perfilar	N:V	-ar
piloto	pilotar	N:V	-ar
dominar	predominar	V:V	pre-
ténis	tenista	N:N	-ista
débito	debitar	N:V	-ar
abrochar	desabrochar	V:V	des-
acelerar	desacelerar	V:V	des-
alojar	desalojar	V:V	des-
amparar	desamparar	V:V	des-
animar	desanimar	V:V	des-
armar	desarmar	V:V	des-
atar	desatar	V:V	des-
bloquear	desbloquear	V:V	des-
encantar	desencantar	V:V	des-
esperar	desesperar	V:V	des-
gastar	desgastar	V:V	des-
integrar	desintegrar	V:V	des-
prender	desprender	V:V	des-
regular	desregular	ADJ:V	des-
unir	desunir	V:V	des-
vincular	desvincular	V:V	des-
distância	distanciar	N:V	-ar
documento	documentar	N:V	-ar
eclipse	eclipsar	N:V	-ar
cerrar	encerrar	V:V	en-
tornar	entornar	V:V	en-
entusiasmo	entusiasmar	N:V	-ar
escala	escalar	N:ADJ	-ar
escala	escalar	N:V	-ar
escora	escorar	N:V	-ar
partir	repartir	V:V	re-
esgrima	esgrimir	N:V	-ir
esmalte	esmaltar	N:V	-ar
espeto	espetar	N:V	-ar
esquivo	esquivar	ADJ:V	-ar
condicionar	condicionado	V:ADJ	-ado
etiqueta	etiquetar	N:V	-ar
evidência	evidenciar	N:V	-ar
crispar	crispado	V:ADJ	-ado
desalojar	desalojado	V:ADJ	-ado
orientado	desorientado	ADJ:ADJ	des-
dividir	dividido	V:ADJ	-ido
graça	gracejar	N:V	-ejar
graça	gracejo	N:N	-ejo
falso	falsear	N:V	-ear
fértil	fertilizar	ADJ:V	-izar
festa	festejar	N:V	-ejar
filme	filmar	N:V	-ar
filtro	filtrar	N:V	-ar
forja	forjar	N:V	-ar
forro	forrar	ADJ:V	-ar
fragmento	fragmentar	N:V	-ar
frase	frasear	N:V	-ear
baleia	baleeiro	N:N	-eiro
glosa	glosar	N:V	-ar
golo	golear	N:V	-ear
igual	igualar	ADJ:V	-ar
impacto	impactar	N:V	-ar
incêndio	incendiar	N:V	-ar
lacre	lacrar	N:V	-ar
líquido	liquidar	ADJ:V	-ar
lisonja	lisonjear	N:V	-ear
matrícula	matricular	N:V	-ar
modelo	modelar	N:V	-ar
motivo	motivar	N:V	-ar
prêmio	premiar	N:V	-ar
vela	velejar	N:V	-ejar
público	publicitar	ADJ:V	-itar
vapor	vaporizar	N:V	-izar
rastro	rastrear	N:V	-ear
rato	ratear	N:V	-ear
afirmar	reafirmar	V:V	re-
ajustar	reajustar	V:V	re-
avivar	reavivar	V:V	re-
bobinar	rebobinar	V:V	re-
considerar	reconsiderar	V:V	re-
definir	redefinir	V:V	re-
embolsar	reembolsar	V:V	re-
formular	reformular	V:V	re-
refúgio	refugiar	N:V	-ar
instalar	reinstalar	V:V	re-
relato	relatar	N:V	-ar
remo	remar	N:V	-ar
matar	rematar	V:V	re-
remédio	remediar	N:V	-ar
montar	remontar	V:V	re-
urbano	urbanizar	ADJ:V	-izar
seta	seteira	N:N	-eira
retrato	retratar	N:V	-ar
ceder	retroceder	V:V	retro-
visar	revisar	V:V	re-
serpente	serpentear	N:V	-ar
silêncio	silenciar	N:V	-ar
sonda	sondar	N:V	-ar
pesar	sopesar	N:V	so-
torpedo	torpedear	N:V	-ear
tortura	torturar	N:V	-ar
trama	tramar	N:V	-ar
trânsito	transitar	N:V	-ar
cachola	cachalote	N:N	-ote
antípoda	antipodal	N:ADJ	-al
dente	dentista	V:N	-ista
publicitar	publicitado	V:ADJ	-ado
abacate	abacateiro	N:N	-eiro
amora	amoreira	N:N	-eira
refugiar	refugiado	V:ADJ	-ado
manga	mangueira	N:N	-eira
quiabo	quiabeiro	N:N	-eiro
tomate	tomateiro	N:N	-eiro
banana	bananeira	N:N	-eira
melancia	melancieira	N:N	-eira
pepino	pepineiro	N:N	-eiro
retardo	retardado	N:ADJ	-ado
rodear	rodeado	V:ADJ	-ado
separar	separado	V:ADJ	-ado
vândalo	vandalizar	ADJ:V	-izar
nome	sobrenome	N:N	sobre-
abóbora	aboboreira	N:N	-eira
terror	terrorista	N:N	-ista
atento	atentar	ADJ:V	-ar
tentar	atentar	V:V	a-
zoologia	zoologista	N:N	-ista
porta	portão	N:N	-ão
fragmentar	desfragmentar	V:V	des-
boxear	boxeador	V:N	-dor
motor	motorista	N:N	-ista
azul	azulado	ADJ:ADJ	-ado
azul	azular	ADJ:V	-ar
secante	cossecante	N:N	co-
seno	cosseno	N:N	co-
tangente	cotangente	N:N	co-
oceano	oceânico	ADJ:ADJ	-ico
ontologia	paleontologia	N:N	paleo-
paleontologia	paleontologista	N:N	-ista
oceano	oceanologia	N:N	-logia
catalisar	catalisador	V:ADJ	-dor
saudar	saudação	V:N	-ção
caqui	caquizeiro	N:N	-eiro
maçã	macieira	N:N	-eira
pinho	pinheiro	N:N	-eiro
seringa	seringueira	N:N	-eira
cereja	cerejeira	N:N	-eira
viola	violeta	N:ADJ	-eta
ecologia	ecológico	N:ADJ	-ico
tudo	sobretudo	N:ADV	sobre-
pensar	pensativo	V:ADJ	-ivo
nuclear	antinuclear	ADJ:ADJ	anti-
intestinal	gastrointestinal	ADJ:ADJ	gastro-
camisa	camiseta	N:N	-eta
Cuba	cubano	N:ADJ	-ano
Sicília	siciliano	N:ADJ	-ano
concreto	concretizar	ADJ:V	-izar
ordenar	reordenar	V:V	re-
gerência	gerencial	N:ADJ	-al
Dante	dantesco	N:ADJ	-esco
espuma	espumoso	N:ADJ	-oso
orçar	orçamento	V:N	-mento
ansioso	ansiosamente	ADJ:ADV	-mente
Andorra	andorrano	N:ADJ	-ano
vaginal	vaginalmente	ADJ:ADV	-mente
verde	verdura	ADJ:N	-ura
mistério	misterioso	N:ADJ	-oso
matemático	matematicamente	ADJ:ADV	-mente
arte	artista	N:N	-ista
político	politicamente	N:ADV	-mente
sociológico	sociologicamente	ADJ:ADV	-mente
nacional	internacional	ADJ:ADJ	inter-
encantar	encantador	V:ADJ	-dor
número	numeroso	N:ADJ	-oso
nervo	nervoso	N:ADJ	-oso
esqui	esquiar	N:V	-ar
clinal	anticlinal	N:N	anti-
perna	pernada	N:N	-ada
favo	favela	N:N	-ela
casual	casualmente	ADJ:ADV	-mente
demagogo	demagogia	N:N	-ia
comum	comunismo	ADJ:N	-ismo
conforme	conformemente	ADJ:ADV	-mente
demasia	demasiado	N:ADJ	-ado
cumprir	cumprimento	V:N	-mento
punir	punitivo	V:ADJ	-tivo
preciso	impreciso	ADJ:ADJ	in-
puro	impuro	ADJ:ADJ	im-
infinito	infinitamente	ADJ:ADV	-mente
salubre	insalubre	ADJ:ADJ	in-
ver	prever	N:V	pre-
intensivo	intensivamente	ADJ:ADV	-mente
interno	internamente	ADJ:ADV	-mente
internar	internamento	V:N	-mento
interrogativo	interrogativamente	ADJ:ADV	-mente
íntimo	intimamente	ADJ:ADV	-mente
vigor	vigoroso	N:ADJ	-oso
transigente	intransigente	ADJ:ADJ	in-
vento	ventar	N:V	-ar
fechar	fechadura	V:N	-dura
intuitivo	intuitivamente	ADJ:ADV	-mente
inútil	inutilmente	ADJ:ADV	-mente
investir	investimento	V:N	-mento
Irã	iraniano	N:ADJ	-iano
irônico	ironicamente	ADJ:ADV	-mente
neve	nevoso	N:ADJ	-oso
real	realmente	N:ADV	-mente
isolar	isolamento	V:N	-mento
ideal	idealismo	ADJ:N	-ismo
ideal	idealista	ADJ:ADJ	-ista
ideal	idealmente	ADJ:ADV	-mente
legal	legalmente	ADJ:ADV	-mente
Dracão	draconiano	N:ADJ	-iano
comando	telecomando	N:N	tele-
carboxila	carboxílico	N:ADJ	-ico
álcool	alcoolemia	N:N	-emia
álcool	alcoolismo	N:N	-ismo
impressionar	impressionante	V:ADJ	-ante
cerâmica	ceramista	ADJ:N	-ista
prático	praticamente	ADJ:ADV	-mente
polo	dipolo	U:N	di-
prudente	prudentemente	ADJ:ADV	-mente
automático	automaticamente	ADJ:ADV	-mente
estúpido	estupidez	ADJ:N	-ez
sacola	sacolão	N:N	-ão
desenrascar	desenrascanço	V:N	-anço
fácil	facilmente	ADJ:ADV	-mente
principal	principalmente	ADJ:ADV	-mente
cátedra	catedral	N:N	-al
ambiental	ambientalista	ADJ:N	-ista
ideológico	ideologicamente	ADJ:ADV	-mente
grave	gravemente	ADJ:ADV	-mente
proceder	procedimento	N:N	-mento
tecnológico	tecnologicamente	ADJ:ADV	-mente
civil	civilmente	ADJ:ADV	-mente
psicológico	psicologicamente	ADJ:ADV	-mente
pedra	empedernir	N:V	en-
envolver	desenvolver	V:V	des-
economia	macroeconomia	N:N	macro-
relativo	relativamente	ADJ:ADV	-mente
religioso	religiosamente	ADJ:ADV	-mente
massa	biomassa	N:N	bio-
único	unicamente	ADJ:ADV	-mente
ecológico	ecologicamente	ADJ:ADV	-mente
físico	fisicamente	N:ADV	-mente
terno	ternura	ADJ:N	-ura
Alsácia	alsaciano	N:ADJ	-ano
dimensional	tridimensional	ADJ:ADJ	tri-
adorar	adorante	V:ADJ	-ante
mercado	hipermercado	N:N	hiper-
anterior	anteriormente	ADJ:ADV	-mente
colar	colante	N:ADJ	-ante
montar	montante	V:N	-ante
votar	votante	V:ADJ	-ante
mágico	magicamente	N:ADV	-mente
fenómeno	fenomenal	N:ADJ	-al
último	ultimamente	ADJ:ADV	-mente
ver	entrever	V:V	entre-
aposta	apostar	N:V	-ar
anestesia	anestesista	N:N	-ista
endócrino	endocrinologia	ADJ:N	-logia
eventual	eventualmente	ADJ:ADV	-mente
periódico	periodicamente	N:ADV	-mente
andar	andamento	V:N	-mento
Sibéria	siberiano	N:ADJ	-ano
magnânimo	magnanimamente	ADJ:ADV	-mente
consumo	consumismo	N:N	-ismo
consumo	consumista	N:ADJ	-ista
genético	geneticamente	ADJ:ADV	-mente
definitivo	definitivamente	ADJ:ADV	-mente
disco	discoteca	N:N	-teca
anatómico	anatomicamente	ADJ:ADV	-mente
absoluto	absolutamente	ADJ:ADV	-mente
suficiente	suficientemente	ADJ:ADV	-mente
diverso	diversamente	ADJ:ADV	-mente
morfologia	geomorfologia	N:N	geo-
poético	poeticamente	ADJ:ADV	-mente
metafórico	metaforicamente	ADJ:ADV	-mente
fluente	fluentemente	ADJ:ADV	-mente
liso	lisura	ADJ:N	-ura
autónomo	autonomamente	ADJ:ADV	-mente
misterioso	misteriosamente	ADJ:ADV	-mente
largo	largar	N:V	-ar
distinto	distintamente	ADJ:ADV	-mente
análogo	analogamente	ADJ:ADV	-mente
permanente	permanentemente	ADJ:ADV	-mente
drástico	drasticamente	ADJ:ADV	-mente
perpétuo	perpetuamente	ADJ:ADV	-mente
necessário	necessariamente	ADJ:ADV	-mente
contínuo	continuamente	ADJ:ADV	-mente
autêntico	autenticamente	ADJ:ADV	-mente
manifesto	manifestamente	V:ADV	-mente
modesto	modestamente	ADJ:ADV	-mente
genealógico	genealogicamente	ADJ:ADV	-mente
melodia	melodioso	N:ADJ	-oso
musical	musicalmente	ADJ:ADV	-mente
prematuro	prematuramente	ADJ:ADV	-mente
conformista	anticonformista	N:N	anti-
conformismo	anticonformismo	N:N	anti-
fantástico	fantasticamente	ADJ:ADV	-mente
suave	suavemente	ADJ:ADV	-mente
final	finalista	ADJ:N	-ista
semifinal	semifinalista	N:N	-ista
sintético	sinteticamente	ADJ:ADV	-mente
voltaico	fotovoltaico	ADJ:ADJ	foto-
método	metodologia	N:N	-logia
metodológico	metodologicamente	ADJ:ADV	-mente
puro	puramente	ADJ:ADV	-mente
breve	brevemente	N:ADV	-mente
abusivo	abusivamente	ADJ:ADV	-mente
rigor	rigoroso	N:ADJ	-oso
rigoroso	rigorosamente	ADJ:ADV	-mente
choque	chocar	N:V	-ar
económico	economicamente	ADJ:ADV	-mente
chocar	chocante	V:ADJ	-ante
recíproco	reciprocamente	ADJ:ADV	-mente
aparente	aparentemente	ADJ:ADV	-mente
torno	torneira	N:N	-eira
vulcão	vulcanismo	N:N	-ismo
crítico	criticamente	ADJ:ADV	-mente
largo	largamente	N:ADV	-mente
mental	mentalmente	ADJ:ADV	-mente
microbiológico	microbiologicamente	ADJ:ADV	-mente
nave	astronave	N:N	astro-
Mali	maliano	N:ADJ	-ano
anónimo	anonimamente	ADJ:ADV	-mente
diodo	fotodiodo	N:N	foto-
perfeição	perfeccionista	N:ADJ	-ista
perfeição	perfeccionismo	N:N	-ismo
inteligente	inteligentemente	ADJ:ADV	-mente
síncrono	sincronizar	ADJ:V	-izar
certo	certificar	ADJ:V	-ificar
lar	lareira	N:N	-eira
significativo	significativamente	ADJ:ADV	-mente
virtual	virtualmente	ADJ:ADV	-mente
refrigerar	refrigerante	V:N	-ante
preciso	precisamente	ADJ:ADV	-mente
palha	palhaço	N:ADJ	-aço
pratel	prateleira	N:N	-eira
teórico	teoricamente	ADJ:ADV	-mente
peste	pesticida	N:N	-cida
artificial	artificialmente	ADJ:ADV	-mente
contrario	contrariamente	V:ADV	-mente
técnico	tecnicamente	ADJ:ADV	-mente
porta	portada	N:N	-ada
manganato	permanganato	N:N	per-
terrestre	extraterrestre	ADJ:ADJ	extra-
próprio	propriamente	ADJ:ADV	-mente
fazer	desfazer	V:V	des-
fungo	fungicida	N:ADJ	-cida
negativo	negativamente	ADJ:ADV	-mente
aventura	aventurar	N:V	-ar
angélico	angelical	ADJ:ADJ	-al
rico	riqueza	ADJ:N	-eza
encarregar	encargo	V:N	-o
alfabeto	alfabético	N:ADJ	-ico
economia	economista	N:N	-ista
progressivo	progressivamente	ADJ:ADV	-mente
tipo	típico	N:ADJ	-ico
aproximado	aproximadamente	ADJ:ADV	-mente
franco	francamente	N:ADV	-mente
aberto	abertura	ADJ:N	-ura
chio	chiar	N:V	-ar
passivo	passivamente	ADJ:ADV	-mente
usual	usualmente	ADJ:ADV	-mente
frequente	frequentemente	ADJ:ADV	-mente
alto	alteza	N:N	-eza
crónico	cronicamente	ADJ:ADV	-mente
metódico	metodicamente	ADJ:ADV	-mente
nervoso	nervosismo	ADJ:N	-ismo
rítmico	ritmicamente	ADJ:ADV	-mente
Bíblia	bíblico	N:ADJ	-ico
refrescar	refrescante	V:ADJ	-ante
verbal	verbalmente	ADJ:ADV	-mente
incessante	incessantemente	ADJ:ADV	-mente
típico	tipicamente	ADJ:ADV	-mente
render	rendimento	V:N	-mento
vertical	verticalmente	ADJ:ADV	-mente
Geórgia	georgiano	N:ADJ	-ano
tipo	tipologia	N:N	-logia
sino	sinal	N:N	-al
final	finalizar	ADJ:V	-izar
profundo	profundamente	N:ADV	-mente
correr	corredor	V:ADJ	-dor
nacional	nacionalismo	ADJ:N	-ismo
individual	individualismo	ADJ:N	-ismo
individual	individualista	ADJ:ADJ	-ista
térmico	endotérmico	ADJ:ADJ	endo-
pata	patada	N:N	-ada
segundo	milissegundo	N:N	mili-
respectivo	respectivamente	ADJ:ADV	-mente
firme	firmeza	N:N	-eza
fermião	fermiónico	N:ADJ	-ico
partícula	antipartícula	N:N	anti-
posterior	posteriormente	ADJ:ADV	-mente
cultural	culturalmente	ADJ:ADV	-mente
renal	suprarrenal	ADJ:ADJ	supra-
exclusivo	exclusivamente	ADJ:ADV	-mente
carga	sobrecarga	N:N	sobre-
embarcar	desembarcar	V:V	des-
catástrofe	catastrófico	N:ADJ	-ico
cartografia	cartográfico	N:ADJ	-ico
secreto	secretaria	ADJ:N	-aria
formal	formalmente	ADJ:ADV	-mente
administrativo	administrativamente	ADJ:ADV	-mente
regular	regularmente	ADJ:ADV	-mente
certo	certeza	ADV:N	-eza
prévia	previamente	N:ADV	-mente
cruz	cruzada	N:N	-ada
habitual	habitualmente	ADJ:ADV	-mente
colonial	colonialista	ADJ:ADJ	-ista
ilegal	ilegalmente	ADJ:ADV	-mente
destacar	destacamento	V:N	-mento
intenso	intensamente	ADJ:ADV	-mente
severo	severamente	N:ADV	-mente
comerciar	comerciante	V:N	-ante
genital	anogenital	ADJ:ADJ	ano-
sincero	sinceramente	ADJ:ADV	-mente
errôneo	erroneamente	ADJ:ADV	-mente
chave	chaveiro	N:N	-eiro
original	originalmente	ADJ:ADV	-mente
pleno	plenamente	ADJ:ADV	-mente
mero	meramente	ADJ:ADV	-mente
assaltar	assaltante	V:N	-ante
